Patch ID,Vendor,Drop Reason,Details
ELSA-2025-20034-0,Oracle,Not System Critical,Component 'libtiff' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20653,Oracle,Not System Critical,Component 'valkey' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20654,Oracle,Not System Critical,Component 'redis' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20655,Oracle,Not System Critical,Component 'redis' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20656,Oracle,Not System Critical,Component 'redis' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20922,Oracle,Not System Critical,Component 'webkit2gtk3' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20926,Oracle,Not System Critical,Component 'redis' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20928,Oracle,Not System Critical,Component 'ipa' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20935,Oracle,Not System Critical,Component 'squid' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20936,Oracle,Not System Critical,Component 'sqlite' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20954,Oracle,Not System Critical,Component 'sssd' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20955,Oracle,Not System Critical,Component 'redis' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20956,Oracle,Not System Critical,Component 'libtiff' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20958,Oracle,Not System Critical,Component 'tigervnc' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20959,Oracle,Not System Critical,Component 'libsoup' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20994,Oracle,Not System Critical,Component 'ipa' is not in the whitelist or matches an explicit blacklist
ELSA-2025-20998,Oracle,Not System Critical,Component 'libtiff' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21002,Oracle,Not System Critical,Component 'squid' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21006,Oracle,Not System Critical,Component 'kea' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21020,Oracle,Not System Critical,Component 'sssd' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21030,Oracle,Not System Critical,Component 'expat' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21032,Oracle,Not System Critical,Component 'libsoup3' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21037,Oracle,Not System Critical,Component 'qt6-qtsvg' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21038,Oracle,Not System Critical,Component 'kea' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21111,Oracle,Not System Critical,Component '29' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21139,Oracle,Not System Critical,Component 'python-kdcproxy' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21140,Oracle,Not System Critical,Component 'python-yubico' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21142,Oracle,Not System Critical,Component 'python-kdcproxy' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21232,Oracle,Not System Critical,Component 'criu' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21280,Oracle,Not System Critical,Component 'firefox' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21281,Oracle,Not System Critical,Component 'firefox' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21462,Oracle,Not System Critical,Component 'lasso' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21628,Oracle,Not System Critical,Component 'lasso' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21691,Oracle,Not System Critical,Component 'haproxy' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21693,Oracle,Not System Critical,Component 'haproxy' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21776,Oracle,Not System Critical,Component 'expat' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21842,Oracle,Not System Critical,Component 'thunderbird' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21843,Oracle,Not System Critical,Component 'thunderbird' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21881,Oracle,Not System Critical,Component 'thunderbird' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21916,Oracle,Not System Critical,Component 'valkey' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21936,Oracle,Not System Critical,Component 'valkey' is not in the whitelist or matches an explicit blacklist
ELSA-2025-21968,Oracle,Not System Critical,Component 'gimp' is not in the whitelist or matches an explicit blacklist
ELSA-2025-22011,Oracle,Not System Critical,Component 'buildah' is not in the whitelist or matches an explicit blacklist
ELSA-2025-22012,Oracle,Not System Critical,Component 'buildah' is not in the whitelist or matches an explicit blacklist
ELSA-2025-22175,Oracle,Not System Critical,Component 'expat' is not in the whitelist or matches an explicit blacklist
ELSA-2025-22363,Oracle,Not System Critical,Component 'firefox' is not in the whitelist or matches an explicit blacklist
ELSA-2025-22417,Oracle,Not System Critical,Component 'pygobject2' is not in the whitelist or matches an explicit blacklist
ELSA-2025-22760,Oracle,Not System Critical,Component 'abrt' is not in the whitelist or matches an explicit blacklist
ELSA-2025-22789,Oracle,Not System Critical,Component 'webkit2gtk3' is not in the whitelist or matches an explicit blacklist
ELSA-2025-22790,Oracle,Not System Critical,Component 'webkit2gtk3' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23034,Oracle,Not System Critical,Component 'firefox' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23035,Oracle,Not System Critical,Component 'firefox' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23048,Oracle,Not System Critical,Component 'tomcat' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23049,Oracle,Not System Critical,Component 'tomcat' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23050,Oracle,Not System Critical,Component 'tomcat' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23052,Oracle,Not System Critical,Component 'tomcat9' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23083,Oracle,Not System Critical,Component 'wireshark' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23128,Oracle,Not System Critical,Component 'firefox' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23142,Oracle,Not System Critical,Component 'wireshark' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23201,Oracle,Not System Critical,Component 'keylime' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23210,Oracle,Not System Critical,Component 'keylime' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23530,Oracle,Not System Critical,Component 'python-ply' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23543,Oracle,Not System Critical,Component 'netavark' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23663,Oracle,Not System Critical,Component 'webkit2gtk3' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23667,Oracle,Not System Critical,Component 'git-lfs' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23700,Oracle,Not System Critical,Component 'webkit2gtk3' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23732,Oracle,Not System Critical,Component 'mod_md' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23738,Oracle,Not System Critical,Component 'mod_md' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23739,Oracle,Not System Critical,Component 'mod_md' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23744,Oracle,Not System Critical,Component 'git-lfs' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23745,Oracle,Not System Critical,Component 'git-lfs' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23856,Oracle,Not System Critical,Component 'thunderbird' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23919,Oracle,Not System Critical,Component 'httpd' is not in the whitelist or matches an explicit blacklist
ELSA-2025-23932,Oracle,Not System Critical,Component 'httpd' is not in the whitelist or matches an explicit blacklist
ELSA-2025-28019,Oracle,Not System Critical,Component 'postgresql' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0025,Oracle,Not System Critical,Component 'thunderbird' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0026,Oracle,Not System Critical,Component 'thunderbird' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0136,Oracle,Not System Critical,Component 'mariadb' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0137,Oracle,Not System Critical,Component 'mariadb' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0225,Oracle,Not System Critical,Component 'Judy' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0232,Oracle,Not System Critical,Component 'mariadb' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0233,Oracle,Not System Critical,Component 'galera' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0237,Oracle,Not System Critical,Component 'libpng' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0238,Oracle,Not System Critical,Component 'libpng' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0241,Oracle,Not System Critical,Component 'libpng' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0247,Oracle,Not System Critical,Component 'galera' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0421,Oracle,Not System Critical,Component 'libsoup' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0422,Oracle,Not System Critical,Component 'libsoup' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0423,Oracle,Not System Critical,Component 'libsoup3' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0436,Oracle,Not System Critical,Component 'buildah' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0437,Oracle,Not System Critical,Component 'buildah' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0667,Oracle,Not System Critical,Component 'firefox' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0668,Oracle,Not System Critical,Component 'net-snmp' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0694,Oracle,Not System Critical,Component 'firefox' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0696,Oracle,Not System Critical,Component 'net-snmp' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0697,Oracle,Not System Critical,Component 'gnupg2' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0698,Oracle,Not System Critical,Component 'Judy' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0719,Oracle,Not System Critical,Component 'gnupg2' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0728,Oracle,Not System Critical,Component 'gnupg2' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0750,Oracle,Not System Critical,Component 'net-snmp' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0753,Oracle,Not System Critical,Component 'conmon' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0770,Oracle,Not System Critical,Component 'gpsd' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0771,Oracle,Not System Critical,Component 'gpsd-minimal' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0845,Oracle,Not System Critical,Component 'brotli' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0914,Oracle,Not System Critical,Component 'gimp' is not in the whitelist or matches an explicit blacklist
ELSA-2026-0921,Oracle,Not System Critical,Component 'delve' is not in the whitelist or matches an explicit blacklist
